"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"103","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","447","The method 'testCommandLineParsingWithExpansion3()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"104","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","447","The method 'testCommandLineParsingWithExpansion3()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"105","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","468","The method 'testToString()' has a NCSS line count of 11.","Design","NcssCount"
"106","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","468","The method 'testToString()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"107","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","468","The method 'testToString()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"108","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","493","The method 'testToStringTroubleshooting()' has a NCSS line count of 7.","Design","NcssCount"
"109","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","493","The method 'testToStringTroubleshooting()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"110","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","493","The method 'testToStringTroubleshooting()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"111","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","509","The method 'testCopyConstructor()' has a NCSS line count of 11.","Design","NcssCount"
"112","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","509","The method 'testCopyConstructor()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"113","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java","3","509","The method 'testCopyConstructor()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","33","A value of 15 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","33","The class 'DefaultExecutorTest' has a NCSS line count of 368 (Highest = 22).","Design","NcssCount"
"3","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","33","The class 'DefaultExecutorTest' has a total cyclomatic complexity of 52 (highest 4).","Design","CyclomaticComplexity"
"4","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","33","This class has 35 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","60","The method 'classSetUp()' has a NCSS line count of 6.","Design","NcssCount"
"6","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","60","The method 'classSetUp()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","60","The method 'classSetUp()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","72","The method 'setUp()' has a NCSS line count of 6.","Design","NcssCount"
"9","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","72","The method 'setUp()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"10","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","72","The method 'setUp()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"11","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","72","The method 'setUp()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","86","The method 'tearDown()' has a NCSS line count of 3.","Design","NcssCount"
"13","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","86","The method 'tearDown()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","86","The method 'tearDown()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","103","The method 'testExecute()' has a NCSS line count of 6.","Design","NcssCount"
"16","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","103","The method 'testExecute()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"17","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","103","The method 'testExecute()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"18","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","112","The method 'testExecuteWithWorkingDirectory()' has a NCSS line count of 8.","Design","NcssCount"
"19","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","112","The method 'testExecuteWithWorkingDirectory()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"20","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","112","The method 'testExecuteWithWorkingDirectory()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"21","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","123","The method 'testExecuteWithInvalidWorkingDirectory()' has a NCSS line count of 5.","Design","NcssCount"
"22","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","123","The method 'testExecuteWithInvalidWorkingDirectory()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"23","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","123","The method 'testExecuteWithInvalidWorkingDirectory()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"24","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","132","The method 'testExecuteWithError()' has a NCSS line count of 6.","Design","NcssCount"
"25","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","132","The method 'testExecuteWithError()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"26","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","132","The method 'testExecuteWithError()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"27","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","132","The method 'testExecuteWithError()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"28","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","144","The method 'testExecuteWithArg()' has a NCSS line count of 6.","Design","NcssCount"
"29","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","144","The method 'testExecuteWithArg()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"30","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","144","The method 'testExecuteWithArg()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"31","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","158","The method 'testExecuteWithSingleEnvironmentVariable()' has a NCSS line count of 7.","Design","NcssCount"
"32","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","158","The method 'testExecuteWithSingleEnvironmentVariable()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"33","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","158","The method 'testExecuteWithSingleEnvironmentVariable()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"34","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","177","The method 'testExecuteAsync()' has a NCSS line count of 9.","Design","NcssCount"
"35","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","177","The method 'testExecuteAsync()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"36","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","177","The method 'testExecuteAsync()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"37","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","195","The method 'testExecuteAsyncWithError()' has a NCSS line count of 9.","Design","NcssCount"
"38","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","195","The method 'testExecuteAsyncWithError()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"39","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","195","The method 'testExecuteAsyncWithError()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"40","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","213","The method 'testExecuteAsyncWithTimelyUserTermination()' has a NCSS line count of 14.","Design","NcssCount"
"41","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","213","The method 'testExecuteAsyncWithTimelyUserTermination()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"42","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","213","The method 'testExecuteAsyncWithTimelyUserTermination()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"43","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","241","The method 'testExecuteAsyncWithTooLateUserTermination()' has a NCSS line count of 13.","Design","NcssCount"
"44","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","241","The method 'testExecuteAsyncWithTooLateUserTermination()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"45","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","241","The method 'testExecuteAsyncWithTooLateUserTermination()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"46","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","269","The method 'testExecuteWatchdogSync()' has a NCSS line count of 21.","Design","NcssCount"
"47","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","269","The method 'testExecuteWatchdogSync()' has a cognitive complexity of 4, current threshold is 1","Design","CognitiveComplexity"
"48","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","269","The method 'testExecuteWatchdogSync()' has a cyclomatic complexity of 4.","Design","CyclomaticComplexity"
"49","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","269","The method 'testExecuteWatchdogSync()' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"50","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","314","The method 'testExecuteWatchdogAsync()' has a NCSS line count of 14.","Design","NcssCount"
"51","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","314","The method 'testExecuteWatchdogAsync()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"52","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","314","The method 'testExecuteWatchdogAsync()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"53","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","314","The method 'testExecuteWatchdogAsync()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"54","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","343","The method 'testExecuteWatchdogVeryLongTimeout()' has a NCSS line count of 11.","Design","NcssCount"
"55","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","343","The method 'testExecuteWatchdogVeryLongTimeout()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"56","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","343","The method 'testExecuteWatchdogVeryLongTimeout()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"57","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","343","The method 'testExecuteWatchdogVeryLongTimeout()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"58","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","366","The method 'testExecuteNonExistingApplication()' has a NCSS line count of 4.","Design","NcssCount"
"59","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","366","The method 'testExecuteNonExistingApplication()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"60","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","366","The method 'testExecuteNonExistingApplication()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"61","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","378","The method 'testExecuteNonExistingApplicationWithWatchDog()' has a NCSS line count of 5.","Design","NcssCount"
"62","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","378","The method 'testExecuteNonExistingApplicationWithWatchDog()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"63","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","378","The method 'testExecuteNonExistingApplicationWithWatchDog()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"64","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","391","The method 'testExecuteAsyncNonExistingApplication()' has a NCSS line count of 8.","Design","NcssCount"
"65","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","391","The method 'testExecuteAsyncNonExistingApplication()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"66","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","391","The method 'testExecuteAsyncNonExistingApplication()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"67","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","411","The method 'testExecuteAsyncNonExistingApplicationWithWatchdog()' has a NCSS line count of 15.","Design","NcssCount"
"68","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","411","The method 'testExecuteAsyncNonExistingApplicationWithWatchdog()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"69","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","411","The method 'testExecuteAsyncNonExistingApplicationWithWatchdog()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"70","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","413","The class '' has a NCSS line count of 3 (Highest = 3).","Design","NcssCount"
"71","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","413","The class '' has a total cyclomatic complexity of 1 (highest 1).","Design","CyclomaticComplexity"
"72","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","413","This class has 1 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"73","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","415","The method 'onProcessFailed(ExecuteException)' has a NCSS line count of 3.","Design","NcssCount"
"74","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","415","The method 'onProcessFailed(ExecuteException)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"75","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","415","The method 'onProcessFailed(ExecuteException)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"76","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","415","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"77","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","440","The method 'testExecuteWithCustomExitValue1()' has a NCSS line count of 4.","Design","NcssCount"
"78","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","440","The method 'testExecuteWithCustomExitValue1()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"79","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","440","The method 'testExecuteWithCustomExitValue1()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"80","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","453","The method 'testExecuteWithCustomExitValue2()' has a NCSS line count of 7.","Design","NcssCount"
"81","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","453","The method 'testExecuteWithCustomExitValue2()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"82","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","453","The method 'testExecuteWithCustomExitValue2()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"83","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","453","The method 'testExecuteWithCustomExitValue2()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"84","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","470","The method 'testExecuteWithProcessDestroyer()' has a NCSS line count of 11.","Design","NcssCount"
"85","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","470","The method 'testExecuteWithProcessDestroyer()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"86","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","470","The method 'testExecuteWithProcessDestroyer()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"87","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","495","The method 'testExecuteAsyncWithProcessDestroyer()' has a NCSS line count of 22.","Design","NcssCount"
"88","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","495","The method 'testExecuteAsyncWithProcessDestroyer()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"89","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","495","The method 'testExecuteAsyncWithProcessDestroyer()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"90","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","534","The method 'testExecuteWithFancyArg()' has a NCSS line count of 6.","Design","NcssCount"
"91","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","534","The method 'testExecuteWithFancyArg()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"92","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","534","The method 'testExecuteWithFancyArg()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"93","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","552","The method 'testExecuteWithRedirectedStreams()' has a NCSS line count of 21.","Design","NcssCount"
"94","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","552","The method 'testExecuteWithRedirectedStreams()' has a cognitive complexity of 3, current threshold is 1","Design","CognitiveComplexity"
"95","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","552","The method 'testExecuteWithRedirectedStreams()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"96","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","552","The method 'testExecuteWithRedirectedStreams()' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"97","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","584","The method 'testExecuteWithStdOutErr()' has a NCSS line count of 7.","Design","NcssCount"
"98","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","584","The method 'testExecuteWithStdOutErr()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"99","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","584","The method 'testExecuteWithStdOutErr()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"100","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","600","The method 'testExecuteWithNullOutErr()' has a NCSS line count of 7.","Design","NcssCount"
"101","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","600","The method 'testExecuteWithNullOutErr()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"102","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","600","The method 'testExecuteWithNullOutErr()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"103","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecutorTest.java","3","615","The method 'testExecuteWithRedirectOutErr()' has a NCSS line count of 13.","Design","NcssCount"
